order_id,order_date,region,city,channel,segment,category,subcategory,payment_method,quantity,unit_price,discount_rate,distance_km,weight_kg,promised_delivery_days,actual_delivery_days,returned,customer_satisfaction,shipping_cost,cogs,payment_fee,net_sales,profit,staff_id,customer_id
ORD-9IWKSR7Q,2025-06-22,Nairobi,Kasarani,Agent,Consumer,Grocery,Fresh Produce,M-Pesa,8,245.11,0.034,51.7,2.15,4,4,0,3.99,585.0,1495.47,9.47,1894.47,-195.48,S-HXM696,C-LHISC58K
ORD-S7DXE7XP,2025-03-15,Kisumu,Manyatta,Retail,Consumer,HOME & OFFICE,Appliances,Cash on Delivery,2,26232.82,0.144,21.4,5.29,2,2,0,5.0,149.44,26765.77,0.0,44934.02,18018.81,S-HKQEUX,C-AUPUH404
ORD-F5JXHQQP,2024-03-27,Kisumu,Kondele,Retail,SME,Electronics,Smartphones,M-Pesa,5,46016.18,0.05,9.8,2.71,0,5,0,2.45,99.15,151958.6,1092.86,218571.72,65421.12,S-KMNYYA,C-U8MHLFGU
ORD-FVZJCB0S,2025-12-28,Mombasa,Kisauni,Retail,SME,Fashion,Men,M-Pesa,4,3393.67,0.254,22.2,2.13,2,4,0,3.13,127.31,5458.74,50.63,10126.12,4489.43,S-YRA8JQ,C-PTAETTLJ
ORD-0YOUCDG9,2025-03-02,Nairobi,Kasarani,Retail,SME,Home & Office,Appliances,M-Pesa,5,24372.39,0.201,12.2,4.91,1,3,0,3.71,122.26,62071.22,486.97,97394.01,34713.56,S-LIFU4X,C-RN8WFX5L
ORD-IH9KYU67,2024-10-04,Kisumu,Kondele,Retail,Corporate,Grocery,Beverages,,14,152.43,0.096,7.7,2.04,0,1,0,3.91,88.43,1471.63,5.79,1929.27,363.42,S-J467EN,C-1NDBH4BD
ORD-CAGGERGJ,2024-09-19,Nairobi,CBD,Retail,Consumer,Grocery,Beverages,Card,4,147.91,0.221,28.7,3.16,1,0,0,3.97,152.17,354.79,10.13,460.66,-56.44,S-N0NWY3,C-H63Q9A3E
ORD-7EXIRFRM,2024-10-19,Nakuru,Lanet,Online,Consumer,Fashion,Footwear,M-Pesa,5,2782.73,0.08,6.0,1.95,2,10,0,2.75,237.76,7444.9,64.02,12804.04,5057.36,,C-9P3532EB
ORD-LYQLCPY6,2025-05-04,Nakuru,Molo,Retail,Consumer,FASHION,Men,M-Pesa,5,3361.55,0.095,52.1,1.94,1,0,0,3.82,204.14,8995.03,76.02,15204.11,5928.92,S-AH99S6,C-7Q6YFFKD
ORD-PY0Z2AR2,2024-11-05,Mombasa,Likoni,Online,Consumer,Grocery,Beverages,Bank Transfer,2,167.25,0.097,34.4,2.84,4,2,0,3.8,470.84,230.5,0.91,302.19,-400.05,,C-UQUONAXM
ORD-VGN0Z8RW,2025-10-15,Nakuru,Bahati,Online,Consumer,Grocery,Dairy,Cash on Delivery,10,219.09,0.188,16.4,3.2,1,1,0,4.75,343.48,1403.66,0.0,1779.81,32.66,,C-IEA3IHEQ
ORD-EWXKF37S,2025-06-23,Mombasa,Changamwe,Online,SME,Electronics,TVs,M-Pesa,1,64982.08,0.133,45.6,1.42,2,3,0,3.91,523.07,36930.16,281.79,56357.94,18622.92,,C-7DXZQ3S0
ORD-ZX6RHX5N,2025-06-11,Nairobi,Kasarani,Online,Consumer,Fashion,Women,M-Pesa,2,3759.73,0.17,4.4,5.81,4,4,0,4.96,310.56,3599.65,31.2,6240.55,2299.14,,C-P7V36LDJ
ORD-HLKLEDFR,2024-04-08,Kisumu,Milimani,Retail,Consumer,Electronics,Computers,M-Pesa,2,73420.47,0.149,33.2,1.24,2,1,0,4.17,149.31,85496.35,624.65,124929.54,38659.23,S-VYLQ86,C-C75KQP4E
ORD-0O3J5UEL,2025-06-08,Nakuru,Lanet,Agent,Corporate,Electronics,TVs,M-Pesa,7,54689.02,0.089,68.6,4.04,3,4,0,3.63,753.51,252979.52,1743.61,348721.7,93245.06,S-MAXHSB,C-LF3DTVSY
ORD-PNWEL3CJ,2025-09-02,Nakuru,Molo,Retail,SME,Home & Office,Stationery,M-Pesa,1,731.25,0.032,5.5,4.02,2,2,0,4.99,97.99,422.29,3.54,708.14,184.32,S-MKQLR4,C-I98FOZYD
ORD-2UM9G9TU,2024-02-19,Nairobi,CBD,Agent,Consumer,Home & Office,Appliances,M-Pesa,4,20370.95,0.025,35.5,4.34,3,1,0,3.99,511.87,48703.19,397.25,79449.91,29837.6,S-HJ3TIJ,C-4G0UDD3U
ORD-LM4VL149,2025-07-17,Mombasa,Nyali,Online,Consumer,Electronics,Smartphones,M-Pesa,3,59864.55,0.171,23.1,1.43,2,3,0,,354.74,97140.93,744.78,148955.17,50714.73,,C-E54ZLNO6
ORD-3K849AGR,2024-11-11,Kisumu,Kondele,Online,SME,Electronics,Smartphones,Bank Transfer,1,53412.01,0.174,37.8,10.63,3,4,0,4.14,667.49,30542.29,132.42,44139.84,12797.64,,C-2YJMSM66
ORD-OTB2EY0P,2025-06-28,Eldoret,Langas,Agent,SME,Grocery,Beverages,M-Pesa,11,154.87,0.139,37.5,1.03,3,3,0,4.76,453.76,1189.49,7.33,1466.86,-183.72,S-HJDX1T,C-BJUOK12B
ORD-1XKL1EFK,2025-04-24,Nakuru,Lanet,Online,Consumer,Electronics,Smartphones,M-Pesa,4,54272.44,0.081,18.0,4.45,3,3,0,4.29,383.14,141057.03,997.67,199534.63,57096.79,,C-Z4C63UNT
ORD-O1AHWDFK,2024-04-27,Nairobi,CBD,Retail,Consumer,Grocery,Dairy,M-Pesa,1,211.74,0.233,44.8,1.74,2,5,0,3.76,183.5,122.24,0.81,162.31,-144.25,S-REACVI,C-H4NNF58N
ORD-2I66774J,2024-05-24,Kisumu,Milimani,Online,Consumer,Building Materials,Cement,M-Pesa,1,1143.8,0.259,52.4,2.88,2,8,1,1.63,606.29,622.73,4.24,847.98,-1820.82,,C-D49KKTI0
ORD-128PJH90,2024-12-03,Nairobi,Kasarani,Agent,Consumer,Electronics,Smartphones,Cash on Delivery,1,55288.5,0.152,14.1,5.2,3,4,0,4.41,370.25,31625.64,0.0,46862.0,14866.1,S-6G54PQ,C-SXSEG6E8
ORD-5DTSO9C8,2025-09-09,Eldoret,Langas,Online,Consumer,Electronics,Computers,M-Pesa,3,91162.33,0.085,15.7,7.26,3,3,0,4.84,427.55,177900.51,1250.67,250134.56,70555.83,,C-RC3PUAF8
ORD-P662O0RO,2024-06-05,Nakuru,Molo,Online,Consumer,Fashion,Footwear,M-Pesa,2,2573.65,0.065,35.4,1.55,2,2,0,4.22,449.56,2926.72,24.06,4812.57,1412.23,,C-NFQ5S7TX
ORD-HP70A4P8,2025-03-16,Kisumu,Manyatta,Retail,SME,Home & Office,Appliances,Card,5,22157.35,0.241,12.2,5.3,1,1,0,4.54,125.22,56313.59,1851.03,84137.66,25847.81,S-7LNX9K,C-I4LGTTZI
ORD-OO1FHUF9,2025-12-10,Mombasa,Kisauni,Retail,Consumer,Grocery,Beverages,M-Pesa,15,208.32,0.244,33.8,4.93,1,2,0,4.37,179.32,1789.32,11.81,2361.8,381.35,S-AJJNTG,C-MKSQIVZH
ORD-EEAXYQ4P,2024-11-21,Nairobi,CBD,Retail,Consumer,Electronics,Computers,Bank Transfer,5,87352.45,0.122,24.1,3.02,2,2,0,5.0,138.96,291741.42,1149.91,383301.7,90271.42,S-VY6LC8,C-KF7EXVYF
ORD-BUM9WDOE,2024-11-20,Nairobi,Embakasi,Online,Consumer,Home & Office,Stationery,M-Pesa,1,645.92,0.06,18.5,,2,2,0,4.24,379.5,395.48,3.04,607.29,-170.73,,C-KDSZJJKB
ORD-6T8CJGIP,2025-10-17,Nairobi,Embakasi,Online,Consumer,Grocery,Dry Goods,M-Pesa,3,733.32,0.336,27.0,,2,2,0,4.82,481.89,1103.71,7.3,1459.85,-133.05,,C-PND7COQ7
ORD-SUIZHHU7,2024-01-30,Mombasa,Changamwe,Retail,SME,Home & Office,Stationery,M-Pesa,2,588.47,0.119,60.9,6.54,0,1,0,3.86,262.73,658.95,5.18,1036.47,109.61,S-I373C7,C-TE7FGI99
ORD-OS0G7XFF,2024-06-30,Nakuru,Lanet,Online,Consumer,Fashion,Women,Card,3,2440.4,0.128,22.8,,3,3,0,4.35,349.03,3736.83,140.46,6384.69,2158.37,,C-QJ6T2834
ORD-A3VR4KLH,2024-05-17,Nairobi,Westlands,Online,Consumer,GROCERY,Dry Goods,Cash on Delivery,6,530.74,0.244,33.2,6.75,1,1,0,4.21,547.84,1921.33,0.0,2407.44,-61.73,,C-YIMV9B7M
ORD-CHWTEJ6A,2024-03-24,Eldoret,Langas,Retail,Consumer,Electronics,Accessories,Bank Transfer,1,3443.91,0.11,57.0,3.52,0,2,0,3.8,229.23,2052.43,9.2,3065.32,774.47,S-KKZSXJ,C-8FCK34BK
ORD-CGZXV1KL,2024-06-13,Nairobi,Kasarani,Retail,SME,Fashion,Women,M-Pesa,4,4050.89,0.16,19.9,1.84,0,0,0,4.62,118.88,7807.94,68.06,13611.22,5616.35,S-IQWNQ8,C-LZFXEM5G
ORD-03YWW4UH,2024-03-17,Kisumu,Milimani,Online,Consumer,Home & Office,Cleaning,M-Pesa,5,873.14,0.179,38.6,7.59,3,3,0,4.29,606.38,2274.86,17.92,3584.38,685.22,,C-EH35K920
ORD-XC7KRS8E,2025-02-01,Kisumu,Kondele,Online,Corporate,Electronics,Computers,Bank Transfer,8,80118.81,0.141,17.0,3.04,1,7,0,2.25,344.49,394047.17,1652.67,550891.17,154846.84,,C-XP215DIV
ORD-2U3FUK0I,2025-08-02,Eldoret,Langas,Retail,Consumer,Home & Office,Stationery,M-Pesa,1,819.22,0.237,25.4,1.66,2,2,0,4.41,131.95,404.29,3.13,625.06,85.7,S-MRHX75,C-975JY1R2
ORD-YR6ACKAW,2025-12-03,Eldoret,Kapsoya,Online,SME,Building Materials,Tiles,M-Pesa,3,1458.76,0.19,24.0,1.26,4,4,0,,357.82,2666.39,17.72,3543.67,501.75,,C-9PS50UCY
ORD-U7LC2EG6,2024-12-24,Eldoret,Langas,Online,Consumer,Fashion,Footwear,M-Pesa,5,2809.13,0.208,19.9,3.25,2,4,0,4.05,370.69,6620.58,55.62,11123.56,4076.68,,C-BIS1SNAQ
ORD-3MT4OJOK,2025-12-19,Nakuru,Bahati,Retail,Corporate,Fashion,Kids,Bank Transfer,10,2112.76,0.097,4.6,10.48,2,2,0,4.85,145.12,10947.37,57.25,19082.05,7932.31,S-AT024W,C-KDSZJJKB
ORD-OZ7859MY,2024-10-30,Nakuru,Lanet,Online,Consumer,Grocery,Dry Goods,M-Pesa,12,597.68,0.118,21.5,2.83,3,4,0,3.93,373.74,4990.54,31.64,6327.9,931.98,,C-3NRHA09Y
ORD-F8MOZ8YJ,2024-04-17,Mombasa,Nyali,Online,SME,Electronics,Accessories,Cash on Delivery,2,4599.97,0.241,65.6,3.96,1,2,0,4.47,729.1,4905.05,0.0,6984.91,1350.77,,C-W7RGNVA7
ORD-KNCNWHES,2024-04-22,Nakuru,Lanet,Agent,Consumer,Electronics,Smartphones,M-Pesa,4,35081.43,0.114,45.3,4.86,4,6,1,2.34,596.81,84893.33,621.44,124288.38,-423.14,S-QH7NXW,C-JDZY3WJ7
ORD-Y8S9LK34,2024-09-07,Nairobi,CBD,Retail,SME,Fashion,Men,M-Pesa,3,2666.46,0.062,35.8,3.61,2,4,0,3.84,174.16,4296.95,37.53,7505.5,2996.87,S-JPF0G0,C-GBCKK0E3
ORD-RP74JKLX,2025-04-15,Eldoret,Kapsoya,Agent,Consumer,Grocery,Beverages,M-Pesa,2,189.54,0.35,80.7,2.75,3,7,0,3.4,815.66,191.44,1.23,246.4,-761.93,S-2607H4,C-LT8KFO5K
ORD-X30LEACS,2025-11-25,Eldoret,Langas,Agent,Consumer,Grocery,Dry Goods,Cash on Delivery,14,654.06,0.062,28.9,,1,2,1,2.84,477.0,6822.13,0.0,8590.85,-5385.13,S-7PZUDH,C-TSCZJAXL
ORD-MC1CHCH9,2024-04-15,Eldoret,Pioneer,Online,Consumer,Grocery,Beverages,Card,11,148.22,0.146,21.4,1.76,4,4,0,4.19,349.46,1112.78,30.62,1391.72,-101.14,,C-KPE4KI6J
ORD-ZCQF9WAH,2024-01-07,Kisumu,Kondele,Online,Consumer,Fashion,Women,M-Pesa,4,3283.67,0.227,14.7,3.17,4,6,0,,330.35,6001.27,50.78,10156.31,3773.9,,C-ECFF1I9V
ORD-XIX4WSKN,2025-12-08,Nairobi,Kasarani,Retail,Consumer,Grocery,Dairy,M-Pesa,1,159.81,0.059,42.1,4.95,1,2,0,3.97,201.06,111.23,0.75,150.4,-162.64,S-4OAO06,C-BPUTYNNT
ORD-M1UVU5S7,2024-11-20,Nairobi,,Retail,SME,Grocery,Beverages,M-Pesa,5,174.87,0.35,8.2,17.03,0,0,0,4.31,205.22,447.36,2.84,568.33,-87.09,S-5GPQF7,C-JCFVO6KA
ORD-GH1WH6GG,2024-03-11,Mombasa,Kisauni,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,15,241.75,0.122,44.7,,0,1,0,4.69,192.1,2641.85,15.92,3184.64,334.77,S-SRFYU6,C-OC4MZQJC
ORD-CG1FBJHU,2024-11-14,Eldoret,Langas,Retail,Consumer,Home & Office,Cleaning,M-Pesa,2,1074.8,0.062,18.2,4.26,0,1,0,4.64,133.17,1300.93,10.09,2017.13,572.95,S-BOJBB7,C-NM22E24V
ORD-8J3JZ3OW,2025-05-09,Nakuru,Naivasha,Online,Consumer,Electronics,Smartphones,M-Pesa,4,52810.51,0.329,13.1,5.87,4,4,1,3.53,377.35,104304.13,708.94,141788.79,-35941.86,,C-8I03HTPE
ORD-3EFG7Y7Q,2025-01-01,Mombasa,Kisauni,Retail,SME,Electronics,Computers,M-Pesa,2,68109.28,0.063,,3.26,2,3,0,4.29,156.96,83777.72,638.12,127623.0,43050.21,S-OPFPWC,C-SFXJXMM6
ORD-99TP9EHV,2024-08-05,Mombasa,Changamwe,Online,Consumer,Electronics,Accessories,Bank Transfer,2,3014.72,0.236,16.3,7.44,3,4,0,3.44,435.7,3494.99,13.82,4607.06,662.55,,C-SZ8SCYTF
ORD-38IEA7O4,2025-03-26,Kisumu,Kondele,Retail,Consumer,Grocery,Dry Goods,,9,539.23,0.124,11.8,,0,2,0,3.78,118.94,3099.0,21.26,4252.7,1013.5,S-VGB2UR,C-TQXEST1B
ORD-VGPTVWDQ,2025-07-09,Mombasa,Nyali,Retail,SME,Building Materials,Tiles,M-Pesa,1,1304.8,0.046,14.7,22.2,2,3,0,3.96,262.06,844.58,6.22,1244.17,131.32,S-RJM0UV,C-W0HTR98U
ORD-GTCTYRU2,2024-04-22,Mombasa,Changamwe,Online,SME,Building Materials,Steel,M-Pesa,2,1592.73,0.183,16.4,2.96,2,0,0,3.06,338.45,1841.83,13.02,2603.55,410.25,,C-3YTBVIHB
ORD-R7MRP884,2024-07-09,Eldoret,Langas,Retail,Consumer,Electronics,Computers,M-Pesa,5,63347.62,0.052,14.4,1.49,2,2,0,4.84,101.78,211339.53,1500.55,300109.71,87167.84,S-RMLXSB,C-L7MOAASL
ORD-086NS5WK,2024-04-12,Mombasa,Kisauni,Online,Consumer,Home & Office,Furniture,M-Pesa,1,21900.06,0.179,15.6,7.26,4,4,0,4.21,426.33,11795.91,89.86,17971.82,5659.72,,C-RKP5USCQ
ORD-481B0AIQ,2024-12-29,Eldoret,Pioneer,Retail,Consumer,Home & Office,Cleaning,M-Pesa,2,1192.33,0.14,20.3,3.25,0,3,0,2.7,130.81,1265.74,10.25,2050.59,643.79,S-ETY32M,C-QWOFRZNA
ORD-X3MP1LUM,2025-10-01,Kisumu,Milimani,Online,SME,Electronics,Accessories,Cash on Delivery,4,3706.52,0.251,3.4,2.69,1,2,0,3.99,234.54,8058.73,0.0,11103.23,2809.96,,C-XHJHG3GR
ORD-NGORI7DW,2024-08-04,Eldoret,Kapsoya,Retail,Consumer,Electronics,TVs,,4,44708.7,0.065,34.3,1.63,0,0,0,4.9,155.12,114727.34,3679.24,167238.03,48676.34,S-UL76AF,C-MRCQMLB5
ORD-8EII521J,2024-09-06,Nakuru,Molo,Retail,SME,Grocery,Beverages,Bank Transfer,5,177.23,0.079,12.4,2.67,2,4,0,3.15,105.6,615.38,2.45,816.14,92.71,S-287RTV,C-3JGP13EZ
ORD-WTAGG4L0,2024-02-02,Kisumu,Kondele,Retail,SME,Building Materials,Steel,M-Pesa,4,1141.49,0.344,,15.21,1,1,0,,221.17,2123.03,14.96,2993.0,633.84,S-KUMBH1,C-GAUD6ILG
ORD-13Z3B6HO,2024-08-15,Kisumu,Milimani,Online,SME,Grocery,Beverages,Card,6,167.83,0.098,16.9,2.63,4,4,0,4.33,334.91,695.22,19.98,908.17,-141.94,,C-5OCGOSNJ
ORD-XM07DU2E,2025-10-10,Nakuru,,Online,SME,Grocery,Beverages,M-Pesa,9,203.15,0.2,60.9,5.82,1,1,0,4.95,734.81,1121.84,7.32,1463.04,-400.94,,C-85ALW387
ORD-WG8YZWFX,2024-06-04,Mombasa,Nyali,Retail,Consumer,Fashion,Men,Bank Transfer,4,3123.49,0.4695017944058298,52.2,3.19,1,2,0,4.78,214.03,7268.7,34.72,11572.22,4054.78,S-4NEQKY,C-NKAZ2BZ0
ORD-K3XRTH5Z,2025-06-23,Nakuru,Molo,Retail,Consumer,Grocery,Beverages,M-Pesa,8,198.27,0.179,31.7,3.38,1,6,0,2.87,161.86,1082.04,6.51,1301.83,51.42,S-UKYRF9,C-NH6L9MEC
ORD-LL3BQH5U,2024-06-21,Nairobi,Westlands,Agent,Consumer,Grocery,Dairy,M-Pesa,3,184.28,0.049,12.0,6.33,3,1,0,4.25,379.17,425.01,2.63,525.87,-280.94,S-3V60OS,C-T7OOQONW
ORD-5CQM0MGT,2024-06-28,Eldoret,Langas,Retail,SME,Grocery,Fresh Produce,M-Pesa,12,214.51,0.076,39.4,3.74,2,2,0,5.0,184.62,1885.77,11.89,2378.65,296.37,S-13BT7E,C-1MMI3T5J
ORD-GRGYSWD8,2024-01-30,Nairobi,Lang'ata,Online,SME,Grocery,Beverages,Bank Transfer,15,150.12,0.342,19.8,4.26,3,6,0,3.3,392.22,1210.05,4.45,1481.83,-124.88,,C-OPG3TEIF
ORD-OV8EL834,2025-02-11,Nairobi,CBD,Retail,Consumer,Fashion,Women,M-Pesa,3,4093.85,0.112,32.2,2.63,1,2,0,4.13,157.25,6431.3,54.55,10909.63,4266.53,S-C20F7Y,C-UU53B7F1
ORD-17RHJEQQ,2024-08-18,Nairobi,CBD,Agent,Corporate,Building Materials,Cement,M-Pesa,12,896.87,0.09,40.2,5.45,4,4,0,4.45,571.49,7777.27,48.97,9793.04,1395.32,S-1QQKNE,C-SXG42IRP
ORD-P0MHLIUY,2024-06-11,Kisumu,,Online,Consumer,Building Materials,Cement,M-Pesa,4,746.12,0.059,14.0,11.86,2,4,0,3.71,516.23,2036.47,14.04,2807.77,241.03,,C-F8OK9OKV
ORD-M4QTFO7B,2024-04-14,Mombasa,Nyali,Retail,Consumer,Home & Office,Appliances,M-Pesa,3,24826.38,0.182,43.2,5.52,2,2,0,4.75,208.33,40422.94,304.58,60915.89,19980.04,S-FJXCYR,C-5WPTUXLN
ORD-BXOFT5S6,2024-12-09,Nairobi,Westlands,Online,Consumer,Home & Office,Furniture,M-Pesa,1,18539.59,0.038,17.9,4.46,2,4,0,3.89,382.27,11217.93,89.21,17842.47,6153.06,,C-S2TNE7AQ
ORD-FK3SVYMT,2025-05-13,Kisumu,Manyatta,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,14,267.65,0.168,49.6,4.02,1,4,0,3.88,213.64,2440.47,15.6,3119.13,449.42,S-UBXL9D,C-6RSVFXQJ
ORD-8FPKK571,2024-05-28,Nakuru,Bahati,Online,Consumer,Electronics,Smartphones,M-Pesa,3,46984.68,0.217,47.2,2.26,2,2,0,4.45,553.82,79127.8,551.57,110314.43,30081.24,,C-ND7XYLPU
ORD-MNYTHOW5,2025-11-24,Eldoret,Langas,Retail,SME,Grocery,Dairy,Cash on Delivery,14,210.64,0.256,18.4,1.6,1,1,0,,113.13,1723.25,0.0,2194.32,357.93,S-3TFVEZ,C-A3VJK67Z
ORD-3383S834,2025-05-13,Eldoret,Kapsoya,Online,SME,Electronics,Accessories,M-Pesa,5,4311.3,0.284,5.9,2.45,1,1,0,4.24,248.05,10818.98,77.2,15439.37,4295.15,,C-IGK76ASR
ORD-KYTLW715,2025-02-09,Nairobi,Lang'ata,Retail,SME,Grocery,Beverages,M-Pesa,10,189.05,0.059,,3.07,1,1,0,4.96,358.85,1471.14,8.9,1779.16,-59.73,S-5HHZQU,C-ZR4FMRQ4
ORD-YKV0MA6H,2025-08-31,Kisumu,Milimani,Online,Consumer,Fashion,Footwear,M-Pesa,2,3330.64,0.164,47.0,5.13,4,4,0,4.21,615.66,3290.29,27.85,5569.71,1635.91,,C-4C7LEMPF
ORD-9LVDB706,2024-11-25,Eldoret,Langas,Retail,Consumer,Electronics,Smartphones,M-Pesa,2,54834.02,0.08,40.1,3.62,1,3,0,3.79,185.7,70649.86,504.39,100878.07,29538.12,S-6D3HDE,C-SS7VPMXB
ORD-Z4Z5D2VV,2025-07-31,Nakuru,Bahati,Retail,Consumer,Home & Office,Cleaning,M-Pesa,1,977.34,0.118,49.0,,0,2,0,3.86,207.77,517.29,4.31,861.87,132.49,S-RB7G9R,C-KRAZQ3SX
ORD-GFQAZKQ5,2024-10-31,Mombasa,Kisauni,Retail,Consumer,Grocery,Fresh Produce,M-Pesa,10,222.88,0.197,15.2,1.81,2,6,0,3.58,106.24,1282.93,8.95,1789.26,391.14,S-BH9WGQ,C-A9WSBUMV
ORD-YXY1MSVJ,2024-10-19,Nakuru,Lanet,Online,Consumer,Grocery,Beverages,Bank Transfer,1,135.98,0.058,16.4,4.65,4,4,0,3.89,375.05,102.3,0.38,128.06,-349.68,,C-FGUV16SO
ORD-05TFCSOW,2024-11-22,Nairobi,Embakasi,Retail,SME,Home & Office,Appliances,M-Pesa,1,33874.24,0.168,29.5,14.51,2,3,0,4.17,241.68,18237.88,140.91,28181.98,9561.52,S-ZX2YTH,C-39L6GITW
ORD-UY07TA66,2025-08-19,Nakuru,Molo,Retail,Consumer,Grocery,Beverages,M-Pesa,12,169.84,0.115,60.8,5.42,1,2,0,4.09,253.96,1469.01,9.02,1803.18,71.2,S-YK4K2J,C-3ZGCBDXH
ORD-LXX8NTNR,2024-02-29,Kisumu,Kondele,Online,Consumer,Grocery,Dairy,Card,1,191.26,0.5830407517657086,31.8,3.8,4,6,0,3.82,472.18,121.49,3.44,156.23,-440.88,,C-178SP5B9
ORD-RPM7V8YK,2024-09-21,Nairobi,Kasarani,Online,SME,Grocery,Dry Goods,M-Pesa,11,621.87,0.151,14.0,0.9,4,6,0,3.94,274.66,4301.97,29.05,5810.79,1205.1,,C-JSWVR7Q6
ORD-MB1NMZWY,2025-05-15,Mombasa,Nyali,Retail,SME,Fashion,Footwear,M-Pesa,1,3126.18,0.063,33.0,1.8,0,0,0,4.61,153.11,1695.14,14.65,2930.3,1067.4,S-XV0NVS,C-CD0ER4ED
ORD-XCD79LO2,2025-03-16,Mombasa,Likoni,Online,SME,Home & Office,Appliances,Cash on Delivery,2,25852.09,0.125,17.6,10.32,3,3,0,4.83,509.37,28684.57,0.0,45245.06,16051.12,,C-JWPE9XLV
ORD-JE977C8A,2025-06-27,Nakuru,Bahati,Agent,Consumer,Grocery,Dry Goods,M-Pesa,11,480.06,0.128,22.8,2.69,2,1,0,2.94,380.53,3635.3,23.02,4603.81,564.96,S-H07DCS,C-TP8ET2DO
ORD-91UKGM4P,2025-12-31,Eldoret,Langas,Online,SME,Fashion,Men,M-Pesa,1,3274.72,0.093,25.2,4.76,1,2,0,4.11,443.48,1770.37,14.85,2970.16,741.47,,C-2Z5NNPVA
ORD-278BDN61,2024-07-29,Kisumu,Kondele,Online,Consumer,Building Materials,Tiles,Bank Transfer,3,1270.94,0.218,10.9,3.3,2,4,0,3.97,304.76,2014.4,8.94,2980.54,652.44,,C-2NCCKB4B
ORD-2S1FWACN,2025-12-21,Eldoret,Kapsoya,Retail,Consumer,Building Materials,Paint,M-Pesa,4,1281.6,0.047,27.1,2.86,1,0,0,4.11,145.6,3361.51,24.44,4887.76,1356.21,S-AIG9IY,C-6OTVB50G
ORD-PQX8BEK9,2024-05-24,Nairobi,Embakasi,Retail,Consumer,Home & Office,Appliances,Card,1,23082.35,0.245,8.3,16.51,0,0,0,5.0,201.35,11016.81,383.31,17423.28,5821.81,S-DLITWB,C-R4I7Y4KL
ORD-0UZTBNZR,2025-01-11,Kisumu,Kondele,Agent,Consumer,Building Materials,Paint,Cash on Delivery,4,1099.76,0.309,43.4,4.01,3,6,0,3.76,563.41,2236.15,0.0,3037.87,238.32,S-EAPTCO,C-IU5M3N57
ORD-2U0HMI0P,2025-06-01,Nairobi,Embakasi,Retail,Consumer,Electronics,Smartphones,M-Pesa,2,45418.26,0.104,13.6,7.5,0,0,0,4.92,146.04,56521.36,406.88,81376.59,24302.3,S-KOSA2R,C-RI73STW2
ORD-FRHRV1K5,2025-06-16,Kisumu,Kondele,Online,SME,Fashion,Men,M-Pesa,1,3644.43,0.171,21.0,7.54,1,2,0,4.03,473.52,1833.36,15.1,3020.23,698.26,,C-IUQBL4TA
ORD-R1G1QZUG,2025-12-14,Nairobi,Westlands,Online,Consumer,Electronics,Computers,Cash on Delivery,1,82269.84,0.258,23.2,2.81,3,3,0,3.77,385.97,40334.82,0.0,61029.58,20308.79,,C-7UEVSD9J
ORD-4KGYGEEB,2025-12-02,Nakuru,Naivasha,Retail,Consumer,Home & Office,Appliances,M-Pesa,5,27845.18,0.159,16.2,1.83,1,3,0,3.83,109.04,74764.43,585.11,117021.48,41562.91,S-90BTWB,C-CVYIVAG9
ORD-FLF8PW43,2024-03-19,Eldoret,Langas,Online,Consumer,HOME & OFFICE,Stationery,M-Pesa,-3,645.21,0.137,58.1,9.14,3,4,0,4.12,786.56,1025.46,8.35,1669.7,-150.67,,C-GSIU4ZC2
ORD-LB3LKQV8,2025-05-26,Eldoret,Kapsoya,Retail,Consumer,Grocery,Dry Goods,M-Pesa,7,518.21,0.195,69.2,1.5,1,1,0,4.6,245.77,2480.32,14.6,2919.12,178.43,S-5LXO1E,C-3NUV68E7
ORD-7W3ZJ5IO,2024-03-30,Nairobi,Westlands,Online,Consumer,Fashion,Men,,5,3263.57,0.098,8.8,4.02,2,0,0,3.86,304.2,8340.09,44.13,14710.85,6022.43,,C-CES09GYA
ORD-GJC95S6P,2024-09-15,Eldoret,Langas,Retail,Consumer,Grocery,Dairy,Cash on Delivery,14,200.56,0.193,14.2,3.37,2,3,0,4.45,115.7,1677.3,0.0,2267.29,474.28,S-6Z9Z70,C-01FKTRDF
ORD-MZ409673,2025-11-15,Kisumu,Kondele,Online,Consumer,Fashion,Men,M-Pesa,1,3441.04,0.159,7.9,3.22,4,4,1,3.6,280.49,1698.93,14.46,2892.48,-1904.49,,C-QAKWPM2Z
ORD-YBZ7ZJ0Z,2024-07-28,Mombasa,Kisauni,Online,SME,Electronics,Computers,M-Pesa,3,394609.6447017017,0.35,27.1,3.85,4,5,0,4.46,437.91,81767.53,577.08,115415.05,32632.53,,C-XY225P85
ORD-89BD9K2V,2024-07-07,Eldoret,Pioneer,Retail,Corporate,Home & Office,Cleaning,Bank Transfer,12,723.27,0.11,53.6,13.59,2,4,0,3.85,297.91,4864.53,23.18,7726.51,2540.89,S-94ACMK,C-YCKD1XTY
